,team,name,position,player_url
2260,Lecce,Hamza Rafia,MF,https://fbref.com/en/players/6b587d3d/Hamza-Rafia
2261,Lecce,Tete Morente,FW,https://fbref.com/en/players/004d185e/Tete-Morente
2262,Lecce,Santiago Pierotti,FW,https://fbref.com/en/players/ec315772/Santiago-Pierotti
2263,Lecce,Gaby Jean,DF,https://fbref.com/en/players/5f130a19/Gaby-Jean
2264,Lecce,Ante Rebić,FW,https://fbref.com/en/players/536cebe5/Ante-Rebic
2265,Lecce,Lameck Banda,FW,https://fbref.com/en/players/8a6de8c7/Lameck-Banda
2266,Lecce,Þórir Jóhann Helgason,MF,https://fbref.com/en/players/dc765618/Thorir-Johann-Helgason
2267,Lecce,Remi Oudin,MF,https://fbref.com/en/players/ea02beaf/Remi-Oudin
2268,Lecce,Medon Berisha,MF,https://fbref.com/en/players/9d376bef/Medon-Berisha
2269,Lecce,Valentin Gendrey,DF,https://fbref.com/en/players/822ed0ec/Valentin-Gendrey
2270,Lecce,Andy Pelmard,DF,https://fbref.com/en/players/f18d7ab2/Andy-Pelmard
2271,Lecce,Jesper Karlsson,FW,https://fbref.com/en/players/7952d0c2/Jesper-Karlsson
2272,Lecce,Mohamed Kaba,MF,https://fbref.com/en/players/517cfb19/Mohamed-Kaba
2273,Lecce,Kevin Bonifazi,DF,https://fbref.com/en/players/fb77bfef/Kevin-Bonifazi
2274,Lecce,Nicola Sansone,MF,https://fbref.com/en/players/7eb97a8e/Nicola-Sansone
2275,Lecce,Rareș-Cătălin Burnete,FW,https://fbref.com/en/players/7c4b4e36/Rares-Catalin-Burnete
2276,Lecce,Filip Marchwiński,MF,https://fbref.com/en/players/55a88fd9/Filip-Marchwinski
2277,Lecce,Vernon Addo,MF,https://fbref.com/en/players/f140aa75/Vernon-Addo
2278,Lecce,Alexandru Borbei,GK,https://fbref.com/en/players/37b48a61/Alexandru-Borbei
2279,Lecce,Dario Daka,FW,https://fbref.com/en/players/9d76f6c5/Dario-Daka
2280,Como,Gabriel Strefezza,FW,https://fbref.com/en/players/ac4a4508/Gabriel-Strefezza
2281,Como,Alieu Fadera,FW,https://fbref.com/en/players/53210e42/Alieu-Fadera
2282,Como,Marc-Oliver Kempf,DF,https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf
2283,Como,Alberto Dossena,DF,https://fbref.com/en/players/61efb926/Alberto-Dossena
2284,Como,Patrick Cutrone,FW,https://fbref.com/en/players/a4fe8cda/Patrick-Cutrone
2285,Como,Nicolás Paz,MF,https://fbref.com/en/players/01bb93d5/Nicolas-Paz
2286,Como,Alberto Moreno,DF,https://fbref.com/en/players/11b9265b/Alberto-Moreno
2287,Como,Lucas Da Cunha,MF,https://fbref.com/en/players/007faf7a/Lucas-Da-Cunha
2288,Como,Edoardo Goldaniga,DF,https://fbref.com/en/players/4b029b31/Edoardo-Goldaniga
2289,Como,Ignace Van Der Brempt,DF,https://fbref.com/en/players/2bf50b37/Ignace-Van-Der-Brempt
2290,Como,Yannik Engelhardt,MF,https://fbref.com/en/players/fac66db3/Yannik-Engelhardt
2291,Como,Pepe Reina,GK,https://fbref.com/en/players/e358587b/Pepe-Reina
2292,Como,Máximo Perrone,MF,https://fbref.com/en/players/53552942/Maximo-Perrone
2293,Como,Emil Audero,GK,https://fbref.com/en/players/649b01d8/Emil-Audero
2294,Como,Sergi Roberto,MF,https://fbref.com/en/players/335fa267/Sergi-Roberto
2295,Como,Andrea Belotti,FW,https://fbref.com/en/players/d705ba44/Andrea-Belotti
2296,Como,Jean Butez,GK,https://fbref.com/en/players/7f40333d/Jean-Butez
2297,Como,Federico Barba,DF,https://fbref.com/en/players/c010b898/Federico-Barba
2298,Como,Assane Diao,MF,https://fbref.com/en/players/8ae7d0ec/Assane-Diao
2299,Como,Alessio Iovine,DF,https://fbref.com/en/players/083d7173/Alessio-Iovine
2300,Como,Luca Mazzitelli,MF,https://fbref.com/en/players/dc61b402/Luca-Mazzitelli
2301,Como,Matthias Braunöder,MF,https://fbref.com/en/players/bce728e1/Matthias-Braunoder
2302,Como,Marco Sala,DF,https://fbref.com/en/players/0c57be8b/Marco-Sala
2303,Como,Maxence Caqueret,MF,https://fbref.com/en/players/f81ef10d/Maxence-Caqueret
2304,Como,Álex Valle,DF,https://fbref.com/en/players/97022551/Alex-Valle
2305,Como,Daniele Baselli,MF,https://fbref.com/en/players/ea06dd97/Daniele-Baselli
2306,Como,Simone Verdi,MF,https://fbref.com/en/players/0375723e/Simone-Verdi
2307,Como,Fellipe Jack,DF,https://fbref.com/en/players/cace4967/Fellipe-Jack
2308,Como,Alessandro Gabrielloni,FW,https://fbref.com/en/players/181cb492/Alessandro-Gabrielloni
2309,Como,Alberto Cerri,FW,https://fbref.com/en/players/1079c685/Alberto-Cerri
2310,Alavés,Carlos Vicente,FW,https://fbref.com/en/players/90df343e/Carlos-Vicente
2311,Alavés,Abdel Abqar,DF,https://fbref.com/en/players/2bc7f211/Abdel-Abqar
2312,Alavés,Nahuel Tenaglia,DF,https://fbref.com/en/players/66654daa/Nahuel-Tenaglia
2313,Alavés,Antonio Sivera,GK,https://fbref.com/en/players/9970da54/Antonio-Sivera
2314,Alavés,Antonio Blanco,MF,https://fbref.com/en/players/506daeac/Antonio-Blanco
2315,Alavés,Jon Guridi,MF,https://fbref.com/en/players/4c0a6a48/Jon-Guridi
2316,Alavés,Manu Sánchez,DF,https://fbref.com/en/players/ffacd3d5/Manu-Sanchez
2317,Alavés,Kiké,FW,https://fbref.com/en/players/e897d8ba/Kike
2318,Alavés,Moussa Diarra,DF,https://fbref.com/en/players/698f11e3/Moussa-Diarra
2319,Alavés,Ander Guevara,MF,https://fbref.com/en/players/8e48dc61/Ander-Guevara
2320,Alavés,Carlos Martín,FW,https://fbref.com/en/players/64035864/Carlos-Martin
2321,Alavés,Tomás Conechny,FW,https://fbref.com/en/players/f61143dd/Tomas-Conechny
2322,Alavés,Santiago Mouriño,DF,https://fbref.com/en/players/91ee5785/Santiago-Mourino
2323,Alavés,Stoichkov,MF,https://fbref.com/en/players/4e257184/Stoichkov
2324,Alavés,Joan Jordán,MF,https://fbref.com/en/players/2a0c8ba4/Joan-Jordan
2325,Alavés,Toni Martínez,FW,https://fbref.com/en/players/f3945e07/Toni-Martinez
2326,Alavés,Pica,DF,https://fbref.com/en/players/9b30eda5/Pica
2327,Alavés,Aleksandar Sedlar,DF,https://fbref.com/en/players/a35134ae/Aleksandar-Sedlar
2328,Alavés,Carlos Benavídez,MF,https://fbref.com/en/players/9fb45456/Carlos-Benavidez
2329,Alavés,Jesús Owono,GK,https://fbref.com/en/players/d6e3d7fb/Jesus-Owono
2330,Alavés,Abderrahman Rebbach,FW,https://fbref.com/en/players/9a796115/Abderrahman-Rebbach
2331,Alavés,Hugo Novoa,DF,https://fbref.com/en/players/5458f670/Hugo-Novoa
2332,Alavés,Asier Villalibre,FW,https://fbref.com/en/players/57be54ec/Asier-Villalibre
2333,Alavés,Luka Romero,FW,https://fbref.com/en/players/ca6edaa0/Luka-Romero
2334,Alavés,Luis Rioja,FW,https://fbref.com/en/players/eb3dd471/Luis-Rioja
2335,Alavés,Pau Cabanes,FW,https://fbref.com/en/players/53440b64/Pau-Cabanes
2336,Alavés,Daouda Doumbia,MF,https://fbref.com/en/players/f8672605/Daouda-Doumbia
2337,Alavés,Facundo Garcés,DF,https://fbref.com/en/players/20c88f8f/Facundo-Garces
2338,Alavés,Alejandro Jay Agustín,MF,https://fbref.com/en/players/9e85dbeb/Alejandro-Jay-Agustin
2339,Alavés,Julen Lartitegi,FW,https://fbref.com/en/players/a6b6c1cf/Julen-Lartitegi
2340,Empoli,Emmanuel Gyasi,DF,https://fbref.com/en/players/f9758dae/Emmanuel-Gyasi
2341,Empoli,Ardian Ismajli,DF,https://fbref.com/en/players/6b635f5c/Ardian-Ismajli
2342,Empoli,Devis Vásquez,GK,https://fbref.com/en/players/fac1f795/Devis-Vasquez
2343,Empoli,Mattia Viti,DF,https://fbref.com/en/players/75438a9a/Mattia-Viti
2344,Empoli,Lorenzo Colombo,FW,https://fbref.com/en/players/04df29a5/Lorenzo-Colombo
2345,Empoli,Giuseppe Pezzella,DF,https://fbref.com/en/players/149c5f5d/Giuseppe-Pezzella
2346,Empoli,Saba Goglichidze,DF,https://fbref.com/en/players/011d370e/Saba-Goglichidze
2347,Empoli,Liam Henderson,MF,https://fbref.com/en/players/d7918b13/Liam-Henderson
2348,Empoli,Sebastiano Esposito,FW,https://fbref.com/en/players/7ff93107/Sebastiano-Esposito
2349,Empoli,Youssef Maleh,MF,https://fbref.com/en/players/4c8845f7/Youssef-Maleh
2350,Empoli,Alberto Grassi,MF,https://fbref.com/en/players/6cc97b6a/Alberto-Grassi
2351,Empoli,Faustino Anjorin,MF,https://fbref.com/en/players/b105919e/Faustino-Anjorin
2352,Empoli,Liberato Cacace,DF,https://fbref.com/en/players/dd86e8e4/Liberato-Cacace
2353,Empoli,Jacopo Fazzini,MF,https://fbref.com/en/players/06b08c45/Jacopo-Fazzini
2354,Empoli,Ola Solbakken,MF,https://fbref.com/en/players/78f13530/Ola-Solbakken
2355,Empoli,Pietro Pellegri,FW,https://fbref.com/en/players/a44d3a3c/Pietro-Pellegri
2356,Empoli,Mattia De Sciglio,DF,https://fbref.com/en/players/ae4e2852/Mattia-De-Sciglio
2357,Empoli,Nicolas Haas,MF,https://fbref.com/en/players/fa449bba/Nicolas-Haas
2358,Empoli,Sebastian Walukiewicz,DF,https://fbref.com/en/players/217875a4/Sebastian-Walukiewicz
2359,Empoli,Luca Marianucci,DF,https://fbref.com/en/players/64e6778a/Luca-Marianucci
2360,Empoli,Jacopo Seghetti,GK,https://fbref.com/en/players/70a10677/Jacopo-Seghetti
2361,Empoli,Emmanuel Ekong,MF,https://fbref.com/en/players/c20892ee/Emmanuel-Ekong
2362,Empoli,Junior Sambia,DF,https://fbref.com/en/players/24eb7ed6/Junior-Sambia
2363,Empoli,Szymon Żurkowski,MF,https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski
2364,Empoli,Ismael Konate,FW,https://fbref.com/en/players/351ab035/Ismael-Konate
2365,Empoli,Francesco Caputo,FW,https://fbref.com/en/players/5bd72174/Francesco-Caputo
2366,Empoli,Petar Stojanović,MF,https://fbref.com/en/players/13b44b02/Petar-Stojanovic
2367,Empoli,Jacopo Bacci,MF,https://fbref.com/en/players/9ce30308/Jacopo-Bacci
2368,Empoli,Lorenzo Tosto,DF,https://fbref.com/en/players/a8c67cdb/Lorenzo-Tosto
2369,Empoli,Ank Asmussen,FW,https://fbref.com/en/players/d75400e2/Ank-Asmussen
2370,Cagliari,Sebastiano Luperto,DF,https://fbref.com/en/players/997fff07/Sebastiano-Luperto
2371,Cagliari,Gabriele Zappa,DF,https://fbref.com/en/players/ca3db240/Gabriele-Zappa
2372,Cagliari,Roberto Piccoli,FW,https://fbref.com/en/players/1cadaf34/Roberto-Piccoli
2373,Cagliari,Yerry Mina,DF,https://fbref.com/en/players/6d5701f2/Yerry-Mina
2374,Cagliari,Nadir Zortea,DF,https://fbref.com/en/players/82598b71/Nadir-Zortea
2375,Cagliari,Tommaso Augello,DF,https://fbref.com/en/players/3cd3b384/Tommaso-Augello
2376,Cagliari,Antoine Makoumbou,MF,https://fbref.com/en/players/f37f3522/Antoine-Makoumbou
2377,Cagliari,Michel Ndary Adopo,MF,https://fbref.com/en/players/599d91d0/Michel-Ndary-Adopo
2378,Cagliari,Simone Scuffet,GK,https://fbref.com/en/players/41bd99ea/Simone-Scuffet
2379,Cagliari,Zito Luvumbo,FW,https://fbref.com/en/players/b09e0873/Zito-Luvumbo
2380,Cagliari,Răzvan Marin,MF,https://fbref.com/en/players/7fac99d4/Razvan-Marin
2381,Cagliari,Nicolas Viola,MF,https://fbref.com/en/players/45392b06/Nicolas-Viola
2382,Cagliari,Alessandro Deiola,MF,https://fbref.com/en/players/7f267d66/Alessandro-Deiola
2383,Cagliari,Adam Obert,DF,https://fbref.com/en/players/aa25ce92/Adam-Obert
2384,Cagliari,Gianluca Gaetano,MF,https://fbref.com/en/players/3b387cc7/Gianluca-Gaetano
2385,Cagliari,Alen Sherri,GK,https://fbref.com/en/players/eebf35b6/Alen-Sherri
2386,Cagliari,Mattia Felici,MF,https://fbref.com/en/players/38aa2612/Mattia-Felici
2387,Cagliari,Paulo Azzi,DF,https://fbref.com/en/players/967ac202/Paulo-Azzi
2388,Cagliari,Elia Caprile,GK,https://fbref.com/en/players/97d7afbd/Elia-Caprile
2389,Cagliari,Matteo Prati,MF,https://fbref.com/en/players/d8363914/Matteo-Prati
2390,Cagliari,José Luis Palomino,DF,https://fbref.com/en/players/921f6058/Jose-Luis-Palomino
2391,Cagliari,Gianluca Lapadula,FW,https://fbref.com/en/players/2ead2809/Gianluca-Lapadula
2392,Cagliari,Mateusz Wieteska,DF,https://fbref.com/en/players/3ecc8c5f/Mateusz-Wieteska
2393,Cagliari,Leonardo Pavoletti,FW,https://fbref.com/en/players/d37b0350/Leonardo-Pavoletti
2394,Cagliari,Kingstone Mutandwa,MF,https://fbref.com/en/players/cbe32194/Kingstone-Mutandwa
2395,Cagliari,Giuseppe Ciocci,GK,https://fbref.com/en/players/d6416327/Giuseppe-Ciocci
2396,Cagliari,Andrea Cogoni,DF,https://fbref.com/en/players/b3bc5d49/Andrea-Cogoni
2397,Cagliari,Alessandro Di Pardo,DF,https://fbref.com/en/players/e0ce7038/Alessandro-Di-Pardo
2398,Cagliari,Pantelis Hatzidiakos,DF,https://fbref.com/en/players/78a3c38e/Pantelis-Hatzidiakos
2399,Cagliari,Jakub Jankto,MF,https://fbref.com/en/players/1ea5f91c/Jakub-Jankto
2400,Hoffenheim,Oliver Baumann,GK,https://fbref.com/en/players/47064058/Oliver-Baumann
2401,Hoffenheim,Andrej Kramarić,MF,https://fbref.com/en/players/603cb947/Andrej-Kramaric
2402,Hoffenheim,Anton Stach,DF,https://fbref.com/en/players/0f59a7bf/Anton-Stach
2403,Hoffenheim,Tom Bischof,MF,https://fbref.com/en/players/07d3bfec/Tom-Bischof
2404,Hoffenheim,Adam Hložek,FW,https://fbref.com/en/players/5521f419/Adam-Hlozek
2405,Hoffenheim,Alexander Prass,DF,https://fbref.com/en/players/6637e6a7/Alexander-Prass
2406,Hoffenheim,Kevin Akpoguma,DF,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2407,Hoffenheim,Marius Bülter,FW,https://fbref.com/en/players/ab5b7dc1/Marius-Bulter
2408,Hoffenheim,Arthur Chaves,DF,https://fbref.com/en/players/913e4711/Arthur-Chaves
2409,Hoffenheim,Valentin Gendrey,DF,https://fbref.com/en/players/822ed0ec/Valentin-Gendrey
2410,Hoffenheim,Stanley N'Soki,DF,https://fbref.com/en/players/61590953/Stanley-NSoki
2411,Hoffenheim,Pavel Kadeřábek,DF,https://fbref.com/en/players/79c90e45/Pavel-Kaderabek
2412,Hoffenheim,Florian Grillitsch,MF,https://fbref.com/en/players/ffbbc83b/Florian-Grillitsch
2413,Hoffenheim,Tim Drexler,DF,https://fbref.com/en/players/0911b4fc/Tim-Drexler
2414,Hoffenheim,Diadie Samassékou,MF,https://fbref.com/en/players/08593525/Diadie-Samassekou
2415,Hoffenheim,Dennis Geiger,MF,https://fbref.com/en/players/37f606f0/Dennis-Geiger
2416,Hoffenheim,Jacob Bruun Larsen,FW,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen
2417,Hoffenheim,Max Moerstedt,FW,https://fbref.com/en/players/710045fb/Max-Moerstedt
2418,Hoffenheim,Mergim Berisha,FW,https://fbref.com/en/players/eb6e14be/Mergim-Berisha
2419,Hoffenheim,David Jurásek,DF,https://fbref.com/en/players/d7a03bf3/David-Jurasek
2420,Hoffenheim,Erencan Yardimci,FW,https://fbref.com/en/players/b7481dc0/Erencan-Yardimci
2421,Hoffenheim,Haris Tabakovic,FW,https://fbref.com/en/players/723b19c7/Haris-Tabakovic
2422,Hoffenheim,Umut Tohumcu,MF,https://fbref.com/en/players/e547d3cf/Umut-Tohumcu
2423,Hoffenheim,Robin Hranáč,DF,https://fbref.com/en/players/95d5aea2/Robin-Hranac
2424,Hoffenheim,Finn Ole Becker,MF,https://fbref.com/en/players/dd2e62da/Finn-Ole-Becker
2425,Hoffenheim,Luca Philipp,GK,https://fbref.com/en/players/eb3e717e/Luca-Philipp
2426,Hoffenheim,Grischa Prömel,MF,https://fbref.com/en/players/924f9191/Grischa-Promel
2427,Hoffenheim,Gift Orban,FW,https://fbref.com/en/players/de17db90/Gift-Orban
2428,Hoffenheim,Florian Micheler,MF,https://fbref.com/en/players/0024cb81/Florian-Micheler
2429,Hoffenheim,Hannes Behrens,DF,https://fbref.com/en/players/ca788298/Hannes-Behrens
2430,Saint-Étienne,Gautier Larsonneur,GK,https://fbref.com/en/players/b49729cb/Gautier-Larsonneur
2431,Saint-Étienne,Zuriko Davitashvili,MF,https://fbref.com/en/players/88b4d2e3/Zuriko-Davitashvili
2432,Saint-Étienne,Dylan Batubinsika,DF,https://fbref.com/en/players/37d39918/Dylan-Batubinsika
2433,Saint-Étienne,Pierre Ekwah Elimby,MF,https://fbref.com/en/players/830371be/Pierre-Ekwah-Elimby
2434,Saint-Étienne,Dennis Appiah,DF,https://fbref.com/en/players/feb5d3ab/Dennis-Appiah
2435,Saint-Étienne,Léo Pétrot,DF,https://fbref.com/en/players/00638016/Leo-Petrot
2436,Saint-Étienne,Lucas Stassin,FW,https://fbref.com/en/players/a47d6f3a/Lucas-Stassin
2437,Saint-Étienne,Mickael Nade,DF,https://fbref.com/en/players/a6b6fa6e/Mickael-Nade
2438,Saint-Étienne,Benjamin Bouchouari,MF,https://fbref.com/en/players/599f9013/Benjamin-Bouchouari
2439,Saint-Étienne,Yunis Abdelhamid,DF,https://fbref.com/en/players/32c2d95f/Yunis-Abdelhamid
2440,Saint-Étienne,Louis Mouton,MF,https://fbref.com/en/players/c37823fe/Louis-Mouton
2441,Saint-Étienne,Mathis Amougou,MF,https://fbref.com/en/players/f93cca97/Mathis-Amougou
2442,Saint-Étienne,Mathieu Cafaro,MF,https://fbref.com/en/players/2a657da0/Mathieu-Cafaro
2443,Saint-Étienne,Ibrahim Sissoko,FW,https://fbref.com/en/players/a170541f/Ibrahim-Sissoko
2444,Saint-Étienne,Augustine Boakye,FW,https://fbref.com/en/players/59e9edb5/Augustine-Boakye
2445,Saint-Étienne,Aimen Moueffek,MF,https://fbref.com/en/players/2591b066/Aimen-Moueffek
2446,Saint-Étienne,Pierre Cornud,DF,https://fbref.com/en/players/edeb21ff/Pierre-Cornud
2447,Saint-Étienne,Ben Old,MF,https://fbref.com/en/players/e14e818c/Ben-Old
2448,Saint-Étienne,Yvann Macon,DF,https://fbref.com/en/players/0bb6e193/Yvann-Macon
2449,Saint-Étienne,Lamine Fomba,MF,https://fbref.com/en/players/2145368f/Lamine-Fomba
2450,Saint-Étienne,Florian Tardieu,MF,https://fbref.com/en/players/ed39121c/Florian-Tardieu
2451,Saint-Étienne,Marwann Nzuzi,DF,https://fbref.com/en/players/165787d9/Marwann-Nzuzi
2452,Saint-Étienne,Ayman Aiki,FW,https://fbref.com/en/players/8399c416/Ayman-Aiki
2453,Saint-Étienne,Beres Owusu,DF,https://fbref.com/en/players/32c61db3/Beres-Owusu
2454,Saint-Étienne,Djylian N'Guessan,FW,https://fbref.com/en/players/63b27fab/Djylian-NGuessan
2455,Saint-Étienne,Irvin Cardona,FW,https://fbref.com/en/players/5e080f73/Irvin-Cardona
2456,Saint-Étienne,Ibrahima Wadji,MF,https://fbref.com/en/players/c844f6f9/Ibrahima-Wadji
2457,Saint-Étienne,Igor Miladinović,FW,https://fbref.com/en/players/3ba938b6/Igor-Miladinovic
2458,Saint-Étienne,Kévin Pedro,DF,https://fbref.com/en/players/ff1f24ca/Kevin-Pedro
2459,Saint-Étienne,Jibril Othman,FW,https://fbref.com/en/players/967bb460/Jibril-Othman
2460,Parma,Zion Suzuki,GK,https://fbref.com/en/players/51e1f4f5/Zion-Suzuki
2461,Parma,Simon Sohm,MF,https://fbref.com/en/players/a5f458d9/Simon-Sohm
2462,Parma,Emanuele Valeri,DF,https://fbref.com/en/players/ec52b661/Emanuele-Valeri
2463,Parma,Botond Balogh,DF,https://fbref.com/en/players/348bafd4/Botond-Balogh
2464,Parma,Enrico Del Prato,DF,https://fbref.com/en/players/4c6f9258/Enrico-Del-Prato
2465,Parma,Dennis Man,FW,https://fbref.com/en/players/2079b3cc/Dennis-Man
2466,Parma,Ange-Yoan Bonny,FW,https://fbref.com/en/players/64629ba4/Ange-Yoan-Bonny
2467,Parma,Valentin Mihaila,FW,https://fbref.com/en/players/81a4c239/Valentin-Mihaila
2468,Parma,Matteo Cancellieri,FW,https://fbref.com/en/players/b6a1cdf9/Matteo-Cancellieri
2469,Parma,Woyo Coulibaly,DF,https://fbref.com/en/players/beb6e3a6/Woyo-Coulibaly
2470,Parma,Hernani,MF,https://fbref.com/en/players/6f5ead86/Hernani
2471,Parma,Adrian Bernabe,MF,https://fbref.com/en/players/548672b4/Adrian-Bernabe
2472,Parma,Mandela Keita,MF,https://fbref.com/en/players/f5692b25/Mandela-Keita
2473,Parma,Antoine Hainaut,DF,https://fbref.com/en/players/6503f220/Antoine-Hainaut
2474,Parma,Lautaro Valenti,DF,https://fbref.com/en/players/55db5c36/Lautaro-Valenti
2475,Parma,Pontus Almqvist,FW,https://fbref.com/en/players/0917188a/Pontus-Almqvist
2476,Parma,Giovanni Leoni,DF,https://fbref.com/en/players/570888ce/Giovanni-Leoni
2477,Parma,Alessandro Circati,DF,https://fbref.com/en/players/1223765c/Alessandro-Circati
2478,Parma,Nahuel Estévez,MF,https://fbref.com/en/players/cec60a2f/Nahuel-Estevez
2479,Parma,Mohamed Haj,MF,https://fbref.com/en/players/eb7dc619/Mohamed-Haj
2480,Parma,Alessandro Vogliacco,DF,https://fbref.com/en/players/6841f107/Alessandro-Vogliacco
2481,Parma,Adrian Benedyczak,FW,https://fbref.com/en/players/3f448184/Adrian-Benedyczak
2482,Parma,Yordan Osorio,DF,https://fbref.com/en/players/4d17df3e/Yordan-Osorio
2483,Parma,Milan Đurić,FW,https://fbref.com/en/players/405f6586/Milan-Djuric
2484,Parma,Leandro Chichizola,GK,https://fbref.com/en/players/8d957256/Leandro-Chichizola
2485,Parma,Mateusz Kowalski,MF,https://fbref.com/en/players/d2bb908c/Mateusz-Kowalski
2486,Parma,Drissa Camara,MF,https://fbref.com/en/players/543d9d2b/Drissa-Camara
2487,Parma,Gabriel Charpentier,FW,https://fbref.com/en/players/c52bea9e/Gabriel-Charpentier
2488,Parma,Wylan Cyprien,MF,https://fbref.com/en/players/3e092724/Wylan-Cyprien
2489,Parma,Jacob Ondrejka,MF,https://fbref.com/en/players/752e09ed/Jacob-Ondrejka
2490,Valencia,Cristhian Mosquera,DF,https://fbref.com/en/players/dc1ce4f5/Cristhian-Mosquera
2491,Valencia,Luis Rioja,MF,https://fbref.com/en/players/eb3dd471/Luis-Rioja
2492,Valencia,Diego López,MF,https://fbref.com/en/players/c487901c/Diego-Lopez
2493,Valencia,César Tárrega,DF,https://fbref.com/en/players/59c29820/Cesar-Tarrega
2494,Valencia,Giorgi Mamardashvili,GK,https://fbref.com/en/players/d4b73232/Giorgi-Mamardashvili
2495,Valencia,Hugo Duro,FW,https://fbref.com/en/players/37e103f8/Hugo-Duro
2496,Valencia,Javier Guerra,MF,https://fbref.com/en/players/3828f130/Javier-Guerra
2497,Valencia,Dimitri Foulquier,DF,https://fbref.com/en/players/45e17712/Dimitri-Foulquier
2498,Valencia,José Luis García Vayá,MF,https://fbref.com/en/players/27dc1378/Jose-Luis-Garcia-Vaya
2499,Valencia,Enzo Barrenechea,MF,https://fbref.com/en/players/6caffe81/Enzo-Barrenechea
2500,Valencia,Domingos André Ribeiro Almeida,MF,https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida
2501,Valencia,Yarek Gasiorowski,DF,https://fbref.com/en/players/20a65cdf/Yarek-Gasiorowski
2502,Valencia,Thierry Correia,DF,https://fbref.com/en/players/c78b352d/Thierry-Correia
2503,Valencia,Jesus Vazquez,DF,https://fbref.com/en/players/106c142c/Jesus-Vazquez
2504,Valencia,José Luis Gayà,DF,https://fbref.com/en/players/b05e2dbd/Jose-Luis-Gaya
2505,Valencia,Dani Gómez,FW,https://fbref.com/en/players/0e5ddc7c/Dani-Gomez
2506,Valencia,Hugo Guillamón,MF,https://fbref.com/en/players/f7c12fbf/Hugo-Guillamon
2507,Valencia,Stole Dimitrievski,GK,https://fbref.com/en/players/fc70e345/Stole-Dimitrievski
2508,Valencia,Rafa Mir,MF,https://fbref.com/en/players/bbf5c11b/Rafa-Mir
2509,Valencia,Francisco Perez,FW,https://fbref.com/en/players/3d79a68c/Francisco-Perez
2510,Valencia,Sergi Canós,MF,https://fbref.com/en/players/1137759d/Sergi-Canos
2511,Valencia,Germán Valera,MF,https://fbref.com/en/players/84f55b4a/German-Valera
2512,Valencia,Maximiliano Caufriez,DF,https://fbref.com/en/players/c92c24f0/Maximiliano-Caufriez
2513,Valencia,Rodrigo Abajas,DF,https://fbref.com/en/players/69c99fce/Rodrigo-Abajas
2514,Valencia,Martín Tejón,MF,https://fbref.com/en/players/f99cc198/Martin-Tejon
2515,Valencia,Umar Sadiq,FW,https://fbref.com/en/players/686cbe7d/Umar-Sadiq
2516,Valencia,Max Aarons,MF,https://fbref.com/en/players/774cf58b/Max-Aarons
2517,Valencia,Mouctar Diakhaby,DF,https://fbref.com/en/players/d2110326/Mouctar-Diakhaby
2518,Valencia,Iker Córdoba,DF,https://fbref.com/en/players/f35d5b6a/Iker-Cordoba
2519,Valencia,David Otorbi,MF,https://fbref.com/en/players/c83e3553/David-Otorbi
2520,Wolves,Rayan Aït-Nouri,DF,https://fbref.com/en/players/9b398aea/Rayan-Ait-Nouri
2521,Wolves,João Gomes,MF,https://fbref.com/en/players/8b57ad2c/Joao-Gomes
2522,Wolves,Jørgen Strand Larsen,FW,https://fbref.com/en/players/f553b2b3/Jorgen-Strand-Larsen
2523,Wolves,Matheus Cunha,MF,https://fbref.com/en/players/dc62b55d/Matheus-Cunha
2524,Wolves,Nélson Semedo,DF,https://fbref.com/en/players/d04b94db/Nelson-Semedo
2525,Wolves,José Sá,GK,https://fbref.com/en/players/903b6e8b/Jose-Sa
2526,Wolves,André,MF,https://fbref.com/en/players/ec604e2c/Andre
2527,Wolves,Toti Gomes,DF,https://fbref.com/en/players/f0caab96/Toti-Gomes
2528,Wolves,Mario Lemina,MF,https://fbref.com/en/players/2b471f99/Mario-Lemina
2529,Wolves,Santiago Bueno,DF,https://fbref.com/en/players/edc98fac/Santiago-Bueno
2530,Wolves,Matt Doherty,DF,https://fbref.com/en/players/d557d734/Matt-Doherty
2531,Wolves,Jean-Ricner Bellegarde,MF,https://fbref.com/en/players/10f0fdd3/Jean-Ricner-Bellegarde
2532,Wolves,Craig Dawson,DF,https://fbref.com/en/players/3e9e06cb/Craig-Dawson
2533,Wolves,Sam Johnstone,GK,https://fbref.com/en/players/9e5708be/Sam-Johnstone
2534,Wolves,Gonçalo Guedes,MF,https://fbref.com/en/players/e6bc67d7/Goncalo-Guedes
2535,Wolves,Rodrigo Gomes,DF,https://fbref.com/en/players/8dcf77c0/Rodrigo-Gomes
2536,Wolves,Hwang Hee-chan,MF,https://fbref.com/en/players/169fd162/Hwang-Hee-chan
2537,Wolves,Yerson Mosquera,DF,https://fbref.com/en/players/1e159d70/Yerson-Mosquera
2538,Wolves,Pablo Sarabia,MF,https://fbref.com/en/players/9744ff80/Pablo-Sarabia
2539,Wolves,Emmanuel Agbadou,DF,https://fbref.com/en/players/75f1ed80/Emmanuel-Agbadou
